	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	BALBC	C57Bl6
chr10_75215980_75216180	chr10	75215980	75216180	+	788.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001145826, intron 1 of 18)	Lx7|LINE|L1	3690.0	NM_001145826	74392.0	Mm.27716	NM_153406	ENSMUSG00000033444	Specc1l	4930470P14Rik|4932439K10Rik|9530057A13Rik|AI317249|Cytsa|mKIAA0376	sperm antigen with calponin homology and coiled-coil domains 1-like	protein-coding	3.92	11.935
chr5_9173911_9174111	chr5	9173911	9174111	+	788.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-12235.0	NM_011806	23857.0	Mm.22480	NM_011806	ENSMUSG00000042508	Dmtf1	Dimp|Dmp1	cyclin D binding myb-like transcription factor 1	protein-coding	5.765	13.33
chr7_142736970_142737246	chr7	142737008	142737208	+	787.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-57382.0	NM_001185084	16334.0	Mm.4946	NM_008387	ENSMUSG00000000215	Ins2	AA986540|Ins-2|InsII|Mody|Mody4	insulin II	protein-coding	9.515	101.995
chr8_13617176_13617416	chr8	13617196	13617396	+	787.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_009025, intron 2 of 23)	intron (NM_009025, intron 2 of 23)	-54835.0	NM_025601	66501.0	Mm.46136	NM_025601	ENSMUSG00000031452	1700029H14Rik	-	RIKEN cDNA 1700029H14 gene	protein-coding	8.190000000000001	17.955
chr5_91957937_91958160	chr5	91957948	91958148	+	787.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_026557, intron 1 of 8)	intron (NM_026557, intron 1 of 8)	4508.0	NR_073442	68098.0	Mm.159453	NM_026557	ENSMUSG00000029397	Rchy1	ARNIP|CHIMP|Pirh2|Zfp363|Znf363	ring finger and CHY zinc finger domain containing 1	protein-coding	13.545000000000002	108.885
chr9_14112101_14112301	chr9	14112101	14112301	+	787.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-164100.0	NM_030261	75747.0	Mm.325126	NM_030261	ENSMUSG00000032009	Sesn3	5630400E15Rik|BC003348|SEST3	sestrin 3	protein-coding	5.19	11.935
chr4_133942726_133942926	chr4	133942726	133942926	+	787.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	MYSERV6-int|LTR|ERVK	25165.0	NM_016957	15331.0	Mm.319660	NM_016957	ENSMUSG00000003038	Hmgn2	HMG-17|Hmg17	high mobility group nucleosomal binding domain 2	protein-coding	0.29	10.325
chr7_12987263_12987464	chr7	12987263	12987463	+	787.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	TTS (NM_009512)	TTS (NM_009512)	9515.0	NM_175558	269870.0	Mm.62083	NM_175558	ENSMUSG00000033961	Zfp446	A630035I11Rik|A930031C22|AA120513|AV306632	zinc finger protein 446	protein-coding	10.39	56.935
chr4_99201177_99201431	chr4	99201204	99201404	+	787.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_175029, intron 1 of 10)	intron (NM_175029, intron 1 of 10)	7157.0	NM_001145967	242557.0	Mm.241663	NM_175029	ENSMUSG00000028550	Atg4c	Apg4-C|Apg4c|Atg4cl|Autl1	autophagy related 4C, cysteine peptidase	protein-coding	9.575	21.265
chr8_83048464_83048664	chr8	83048464	83048664	+	787.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_177378, intron 6 of 6)	intron (NM_177378, intron 6 of 6)	-116788.0	NM_027758	71310.0	Mm.24031	NM_027758	ENSMUSG00000031709	Tbc1d9	4933431N12Rik|AI847101|AW490653|C76116	TBC1 domain family, member 9	protein-coding	5.074999999999998	15.315
chr4_46582756_46582956	chr4	46582756	46582956	+	787.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001164804, intron 1 of 11)	MMTV-int|LTR|ERVK	-16416.0	NM_178893	107684.0	Mm.416311	NM_178893	ENSMUSG00000028337	Coro2a	9030208C03Rik|AI563590|IR10	coronin, actin binding protein 2A	protein-coding	0.0	11.94
chr9_77429739_77429939	chr9	77429739	77429939	+	787.0	C57Bl6_PU1_notx_idr.tsv	TTS (NM_001146048)	TTS (NM_001146048)	-30423.0	NR_040378	70487.0	Mm.58958	NR_040378	ENSMUSG00000099170	5730403I07Rik	-	RIKEN cDNA 5730403I07 gene	ncRNA	4.725	10.945
chr14_67875807_67876007	chr14	67875807	67876007	+	787.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_177780, intron 2 of 51)	intron (NM_177780, intron 2 of 51)	-16162.0	NR_105857	102465310.0		NR_105857	ENSMUSG00000098866	Mir6539	Gm27464|mir-6539|mmu-mir-6539	microRNA 6539	ncRNA	5.025	11.935
chr3_142278175_142278386	chr3	142278180	142278380	+	786.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_001190854, intron 7 of 12)	intron (NM_001190854, intron 7 of 12)	-109052.0	NM_001277217	12167.0	Mm.39089	NM_007560	ENSMUSG00000052430	Bmpr1b	AI385617|ALK-6|AV355320|Acvrlk6|Alk6|BMPR-1B|BMPR-IB|CFK-43a|SKR6	bone morphogenetic protein receptor, type 1B	protein-coding	9.685	228.625
chr15_77613976_77614295	chr15	77614035	77614235	+	786.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	RLTR14-int|LTR|ERV1	-18010.0	NM_177820	328561.0	Mm.379486	NM_177820	ENSMUSG00000050014	Apol10b	9130218O11Rik	apolipoprotein L 10B	protein-coding	9.285	24.865
chr19_36973271_36973471	chr19	36973271	36973471	+	786.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001080706, intron 14 of 37)	intron (NM_001080706, intron 14 of 37)	47292.0	NM_001080706	107182.0	Mm.295062	NM_001080706	ENSMUSG00000040565	Btaf1	AI414500|AI447930|E430027O22Rik|TAF170	B-TFIID TATA-box binding protein associated factor 1	protein-coding	2.6	11.325
chr4_138277277_138277477	chr4	138277277	138277477	+	786.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_010623, intron 4 of 14)	CT-rich|Low_complexity|Low_complexity	15126.0	NM_010623	16559.0	Mm.271936	NM_010623	ENSMUSG00000028758	Kif17	5930435E01Rik|AW492270|Kif17b|mKIAA1405	kinesin family member 17	protein-coding	0.635	12.555
chr4_86745659_86745859	chr4	86745659	86745859	+	786.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	MTC|LTR|ERVL-MaLR	-2796.0	NM_184088	329877.0	Mm.273718	NM_184088	ENSMUSG00000038024	Dennd4c	1700065A05Rik|AA420392	DENN/MADD domain containing 4C	protein-coding	5.015	11.63
chr12_8513758_8513966	chr12	8513762	8513962	+	786.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-13877.0	NM_007483	11852.0	Mm.687	NM_007483	ENSMUSG00000054364	Rhob	AA017882|Arh6|Arhb	ras homolog family member B	protein-coding	8.765	29.815
chr3_84572801_84573001	chr3	84572801	84573001	+	785.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_001081093, intron 1 of 8)	Lx|LINE|L1	9724.0	NM_001081093	99889.0	Mm.316536	NM_001081093	ENSMUSG00000074513	Arfip1	2310030I10Rik|Arfaptin|D3Ertd598e	ADP-ribosylation factor interacting protein 1	protein-coding	8.595	18.49
chr4_137612416_137612616	chr4	137612416	137612616	+	785.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001347227, intron 8 of 26)	intron (NM_001347227, intron 8 of 26)	18327.0	NM_001347227	170707.0	Mm.218478	NM_130879	ENSMUSG00000043411	Usp48	2810449C13Rik|AI115503|BC021769|D330022K21Rik|Usp31	ubiquitin specific peptidase 48	protein-coding	0.0	11.165
chr8_56066997_56067211	chr8	56067004	56067204	+	785.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_080438, intron 5 of 9)	intron (NM_080438, intron 5 of 9)	126279.0	NM_080438	110304.0	Mm.307061	NM_080438	ENSMUSG00000038257	Glra3	-	glycine receptor, alpha 3 subunit	protein-coding	9.98	24.3
chr10_68262600_68262800	chr10	68262600	68262800	+	785.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_023598, intron 2 of 9)	GA-rich|Low_complexity|Low_complexity	16026.0	NM_023598	71371.0	Mm.440357	NM_023598	ENSMUSG00000019947	Arid5b	4930580B11|5430435G07Rik|AI467247|Desrt|Mrf2|Mrf2alpha|Mrf2beta	AT rich interactive domain 5B (MRF1-like)	protein-coding	2.825	11.625
chr11_88946253_88946453	chr11	88946253	88946453	+	785.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_029023, intron 3 of 12)	intron (NM_029023, intron 3 of 12)	9089.0	NM_029023	74617.0	Mm.34126	NM_029023	ENSMUSG00000000278	Scpep1	2410018F01Rik|4833411K15Rik|AI957256|Risc	serine carboxypeptidase 1	protein-coding	0.345	12.8
chr10_51416811_51417015	chr10	51416813	51417013	+	784.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	MER117|DNA|hAT-Charlie	-63699.0	NM_001291893	14727.0	Mm.439661	NM_008147	ENSMUSG00000062593	Lilr4b	Gp49a|gp49	leukocyte immunoglobulin-like receptor, subfamily B, member 4B	protein-coding	7.8450000000000015	17.94
chr5_81076477_81076677	chr5	81076477	81076677	+	784.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001347369, intron 2 of 25)	intron (NM_001347369, intron 2 of 25)	54984.0	NM_198702	319387.0	Mm.273631	NM_198702	ENSMUSG00000037605	Adgrl3	5430402I23Rik|CIRL-3|D130075K09Rik|Gm1379|LEC3|Lphn3|mKIAA0768	adhesion G protein-coupled receptor L3	protein-coding	4.725	12.17
chr7_98564657_98564883	chr7	98564670	98564870	+	784.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	70548.0	NM_001113379	434215.0	Mm.323057	NM_001113379	ENSMUSG00000090958	Lrrc32	AI426318|D11S833Eh|D7H11S833E|EG434215|Garp	leucine rich repeat containing 32	protein-coding	23.22	59.585
chr17_66747462_66747663	chr17	66747462	66747662	+	784.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_008984, intron 18 of 30)	intron (NM_008984, intron 18 of 30)	-152940.0	NM_028998	74556.0	Mm.218634	NM_028998	ENSMUSG00000024105	Themis3	9130404H23Rik	thymocyte selection associated family member 3	protein-coding	8.475000000000001	18.33
chr13_37541232_37541432	chr13	37541232	37541432	+	784.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	195987.0	NM_010745	17084.0	Mm.2639	NM_010745	ENSMUSG00000021423	Ly86	MD-1|MD1|ly86_tv2	lymphocyte antigen 86	protein-coding	7.03	16.185
chr5_57851365_57851581	chr5	57851373	57851573	+	783.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_001310608, intron 1 of 3)	intron (NM_001310608, intron 1 of 3)	133392.0	NM_001122758	54216.0	Mm.332387	NM_018764	ENSMUSG00000029108	Pcdh7	-	protocadherin 7	protein-coding	9.75	21.495
chr7_81664207_81664422	chr7	81664214	81664414	+	783.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_011983, intron 1 of 8)	MTD|LTR|ERVL-MaLR	28651.0	NM_001164087	26557.0	Mm.228	NM_011983	ENSMUSG00000025813	Homer2	9330120H11Rik|AW539445|CPD|Vesl-2	homer scaffolding protein 2	protein-coding	14.775	49.04
chr10_85739712_85739912	chr10	85739712	85739912	+	783.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	RMER15|LTR|ERVL	-132019.0	NM_133993	103136.0	Mm.18834	NM_133993	ENSMUSG00000001785	Pwp1	2310058A11Rik|2610205J09Rik|AI098170|AL022879|AV083409|AW550690	PWP1 homolog, endonuclein	protein-coding	5.6549999999999985	12.56
chr14_54771095_54771354	chr14	54771124	54771324	+	783.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_016972, intron 1 of 10)	intron (NM_016972, intron 1 of 10)	10662.0	NM_016972	50934.0	Mm.276831	NM_016972	ENSMUSG00000022180	Slc7a8	AA408822|LAT2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8	protein-coding	11.08	23.18
chr2_101783260_101783497	chr2	101783278	101783478	+	783.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_001110849, intron 2 of 9)	intron (NM_001110849, intron 2 of 9)	14329.0	NM_001083810	72446.0	Mm.24138	NM_175181	ENSMUSG00000032841	Prr5l	2600010E01Rik|4833411O04Rik|Protor-2|Protor2	proline rich 5 like	protein-coding	16.2	46.76
chr13_63134935_63135135	chr13	63134935	63135135	+	783.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001289926, intron 5 of 15)	intron (NM_001289926, intron 5 of 15)	-104994.0	NR_110520	72061.0	Mm.188105	NM_028079	ENSMUSG00000021458	2010111I01Rik	2300006M17Rik|AP-O|AW742919|Aopep|ApO|mir-23b|mir-24-1|mir-27b	RIKEN cDNA 2010111I01 gene	protein-coding	6.4049999999999985	16.549999999999994
chr1_160300642_160300842	chr1	160300642	160300842	+	783.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001038621, intron 2 of 8)	MLT1O|LTR|ERVL-MaLR	-4770.0	NR_035448	100316784.0		NR_035448	ENSMUSG00000089204	Mir1927	mmu-mir-1927	microRNA 1927	ncRNA	4.495	12.25
chr19_29825104_29825304	chr19	29825104	29825304	+	783.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-12230.0	NM_177721	240614.0	Mm.125503	NM_177721	ENSMUSG00000074909	Ranbp6	C630001B19	RAN binding protein 6	protein-coding	4.5	12.555
chr7_29169791_29170021	chr7	29169806	29170006	+	782.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	promoter-TSS (NM_182696)	promoter-TSS (NM_182696)	-304.0	NM_182694	243897.0	Mm.389886	NM_182694	ENSMUSG00000031493	Ggn	AI593290	gametogenetin	protein-coding	8.71	22.875
chr4_135618065_135618286	chr4	135618075	135618275	+	782.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-8480.0	NR_027909	73937.0	Mm.292326	NM_028688	ENSMUSG00000086788	1700029M20Rik	4930406E24Rik	RIKEN cDNA 1700029M20 gene	ncRNA	9.925	33.405
chr8_23027936_23028150	chr8	23027943	23028143	+	782.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_001277280, intron 1 of 42)	intron (NM_001277280, intron 1 of 42)	-7056.0	NM_001277281	11733.0	Mm.334444	NM_031158	ENSMUSG00000031543	Ank1	Ank-1|nb|pale	ankyrin 1, erythroid	protein-coding	10.04	21.49
chr19_11550091_11550299	chr19	11550095	11550295	+	782.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_025658, intron 2 of 6)	intron (NM_025658, intron 2 of 6)	13346.0	NM_025658	66607.0	Mm.441056	NM_025658	ENSMUSG00000024678	Ms4a4d	2210417J23Rik	membrane-spanning 4-domains, subfamily A, member 4D	protein-coding	8.245000000000001	18.93
chr17_37520814_37521014	chr17	37520814	37521014	+	782.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Lx3A|LINE|L1	-9043.0	NM_001005485	545205.0	Mm.383371	NM_001005485	ENSMUSG00000090675	Olfr111	-	olfactory receptor 111	protein-coding	2.37	12.555
chr3_18066590_18066790	chr3	18066590	18066790	+	782.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Lx8b|LINE|L1	12365.0	NM_021560	59058.0	Mm.149938	NM_021560	ENSMUSG00000025128	Bhlhe22	Beta3|Beta3a|Bhlhb5	basic helix-loop-helix family, member e22	protein-coding	0.635	12.71
chr9_78225437_78225637	chr9	78225437	78225637	+	782.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-5132.0	NM_008181	14857.0	Mm.467426	NM_008181	ENSMUSG00000074183	Gsta1	Gst2-1|OTTMUSG00000031890	glutathione S-transferase, alpha 1 (Ya)	protein-coding	1.56	13.18
chr4_41773580_41773780	chr4	41773580	41773780	+	782.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001347065, intron 2 of 5)	CpG-9830	421.0	NM_001164045	20301.0	Mm.335946	NM_011336	ENSMUSG00000073888	Ccl27a	ALP|AW558992|CTACK|CTAK|Ccl27|ESkine|ILC|PESKY|Scya27|Scya27a	chemokine (C-C motif) ligand 27A	protein-coding	1.785	12.87
chr12_32893329_32893541	chr12	32893335	32893535	+	781.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	RSINE1|SINE|B4	60354.0	NR_044986	74076.0	Mm.50114	NR_044986	ENSMUSG00000097494	4933406C10Rik	-	RIKEN cDNA 4933406C10 gene	ncRNA	8.655000000000001	25.435
chr19_41313846_41314076	chr19	41313861	41314061	+	781.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_031376, intron 8 of 16)	intron (NM_031376, intron 8 of 16)	-49957.0	NM_133352	107358.0	Mm.246440	NM_133352	ENSMUSG00000025016	Tm9sf3	1810073M23Rik|2810031D16Rik|AI115521|AI413748|AW146116|AW549777|Smbp|mKIAA4036	transmembrane 9 superfamily member 3	protein-coding	15.755	36.345
chr8_125336924_125337137	chr8	125336930	125337130	+	781.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	ORR1B1|LTR|ERVL-MaLR	155680.0	NM_001081337	244668.0	Mm.271668	NM_001081337	ENSMUSG00000001995	Sipa1l2	BC058408|mKIAA1389	signal-induced proliferation-associated 1 like 2	protein-coding	10.735	39.045
chr10_77203885_77204085	chr10	77203885	77204085	+	781.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	L1MEg|LINE|L1	-37455.0	NM_009929	12822.0	Mm.4352	NM_009929	ENSMUSG00000001435	Col18a1	-	collagen, type XVIII, alpha 1	protein-coding	4.79	12.095
chr10_25286351_25286551	chr10	25286351	25286551	+	781.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_018747, intron 2 of 7)	intron (NM_018747, intron 2 of 7)	12712.0	NM_018747	432442.0	Mm.485937	NM_018747	ENSMUSG00000039166	Akap7	6430401D08|AI662165|AKAP15|Akap18|BB170514	A kinase (PRKA) anchor protein 7	protein-coding	4.84	12.18
chr3_154885567_154885774	chr3	154885570	154885770	+	781.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_177066, intron 17 of 24)	intron (NM_177066, intron 17 of 24)	169737.0	NM_177066	435766.0	Mm.210428	NM_177066	ENSMUSG00000040086	Tnni3k	Cark|D830019J24Rik	TNNI3 interacting kinase	protein-coding	14.245	45.615
chr12_73620250_73620450	chr12	73620250	73620450	+	781.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001313977, intron 2 of 14)	L2b|LINE|L2	35554.0	NM_008856	18755.0	Mm.341677	NM_008856	ENSMUSG00000021108	Prkch	Pkch	protein kinase C, eta	protein-coding	5.305	14.55
chr4_43735562_43735778	chr4	43735570	43735770	+	781.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	RMER1B|Other|Other	5636.0	NR_033355	71406.0	Mm.33063	NM_027789	ENSMUSG00000028475	5430416O09Rik	AI481365	RIKEN cDNA 5430416O09 gene	ncRNA	7.205	28.505000000000006
chr14_21760938_21761138	chr14	21760938	21761138	+	781.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_026283, intron 1 of 5)	L1Md_F2|LINE|L1	10507.0	NM_026283	67630.0	Mm.102765	NM_026283	ENSMUSG00000021770	Samd8	1110053F04Rik|1700010P07Rik|SMSr	sterile alpha motif domain containing 8	protein-coding	5.245	13.17
chr6_135316188_135316392	chr6	135316190	135316390	+	780.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-5906.0	NM_029595	76400.0	Mm.293018	NM_029595	ENSMUSG00000047104	Pbp2	1700023A18Rik|AI326308|Pebp-2|Pebp2	phosphatidylethanolamine binding protein 2	protein-coding	7.96	20.655
chr7_80582250_80582458	chr7	80582254	80582454	+	780.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-47235.0	NM_001042527	12144.0	Mm.12932	NM_007550	ENSMUSG00000030528	Blm	-	Bloom syndrome, RecQ helicase-like	protein-coding	9.170000000000002	85.19
chr18_35785593_35785810	chr18	35785601	35785801	+	780.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_019912, intron 1 of 6)	intron (NM_019912, intron 1 of 6)	14142.0	NM_019912	56550.0	Mm.180052	NM_019912	ENSMUSG00000091896	Ube2d2a	1500034D03Rik|Ubc2e|Ube2d2|ubc4	ubiquitin-conjugating enzyme E2D 2A	protein-coding	7.27	16.475
chr12_117418032_117418256	chr12	117418044	117418244	+	780.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-81132.0	NR_044987	432713.0	Mm.459210	NR_044987	ENSMUSG00000101930	Gm5441	-	predicted gene 5441	ncRNA	12.395	27.66
chr15_99803196_99803396	chr15	99803196	99803396	+	780.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_023063, intron 3 of 7)	intron (NM_023063, intron 3 of 7)	16853.0	NM_023063	65970.0	Mm.33207	NM_023063	ENSMUSG00000023022	Lima1	Eplin	LIM domain and actin binding 1	protein-coding	8.475000000000001	32.75
chr2_6330652_6330852	chr2	6330652	6330852	+	780.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_001080548, intron 1 of 14)	intron (NM_001080548, intron 1 of 14)	7995.0	NM_001080548	98910.0	Mm.40673	NM_181399	ENSMUSG00000039046	Usp6nl	AI316785|RNTRE|TRE2NL|mKIAA0019	USP6 N-terminal like	protein-coding	4.38	10.015
chr19_21064582_21064782	chr19	21064582	21064782	+	780.0	C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-40028.0	NR_126458	75354.0	Mm.243873	NR_126458		4930554I06Rik	-	RIKEN cDNA 4930554I06 gene	ncRNA	3.35	15.170000000000002
chr8_111224177_111224388	chr8	111224182	111224382	+	780.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_009149, intron 1 of 25)	intron (NM_009149, intron 1 of 25)	34920.0	NM_009149	20340.0	Mm.276271	NM_009149	ENSMUSG00000003316	Glg1	AI593353|AW537898|CFR|CFR-1|ESL-1|MG-160|MG160|Selel	golgi apparatus protein 1	protein-coding	8.42	18.265
chr13_62760599_62760804	chr13	62760601	62760801	+	779.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	promoter-TSS (NR_030493)	promoter-TSS (NR_030493)	-38.0	NR_030493	751548.0		NR_030493	ENSMUSG00000096098	Mir713	Mirn713|mir-713|mmu-mir-713	microRNA 713	ncRNA	8.940000000000003	22.115
chr16_92039592_92039835	chr16	92039613	92039813	+	779.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-18609.0	NM_017391	53881.0	Mm.217354	NM_017391	ENSMUSG00000089774	Slc5a3	AA623876|BF642829|Smit1	solute carrier family 5 (inositol transporters), member 3	protein-coding	12.05	25.34
chr4_141867607_141867808	chr4	141867607	141867807	+	779.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_025994, intron 1 of 3)	intron (NM_025994, intron 1 of 3)	7213.0	NM_025994	27984.0	Mm.395598	NM_025994	ENSMUSG00000040659	Efhd2	2600015J22Rik|AA408606|D4Wsu27e	EF hand domain containing 2	protein-coding	8.475000000000001	21.57
chr1_91200578_91200778	chr1	91200578	91200778	+	779.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_016894, intron 2 of 2)	L1MC4a|LINE|L1	20856.0	NM_178401	51801.0	Mm.3272	NM_016894	ENSMUSG00000034353	Ramp1	9130218E19Rik	receptor (calcitonin) activity modifying protein 1	protein-coding	3.055	16.345
chr17_34103117_34103338	chr17	34103127	34103327	+	779.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	L1_Mur3|LINE|L1	-7918.0	NR_046183	414076.0	Mm.473092	NR_046183	ENSMUSG00000098197	BC051537	-	cDNA sequence BC051537	ncRNA	8.01	18.79
chr6_57806234_57806461	chr6	57806247	57806447	+	778.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	intron (NM_146168, intron 1 of 4)	MTC|LTR|ERVL-MaLR	18778.0	NM_146168	232023.0	Mm.24642	NM_146168	ENSMUSG00000037788	Vopp1	AW146242|Ecop	vesicular, overexpressed in cancer, prosurvival protein 1	protein-coding	8.02	19.09
chr13_4747368_4747575	chr13	4747371	4747571	+	778.5	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	Intergenic	-138307.0	NM_018859	56043.0	Mm.251908	NM_018859	ENSMUSG00000045410	Akr1e1	1810061I10Rik|Akr1e2	aldo-keto reductase family 1, member E1	protein-coding	7.735	20.32
chr7_143644098_143644298	chr7	143644098	143644298	+	778.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_023680, intron 2 of 6)	RMER15|LTR|ERVL	5466.0	NM_023680	79202.0	Mm.261384	NM_023680	ENSMUSG00000010751	Tnfrsf22	2810028K06Rik|C130035G06Rik|SOBa|Tnfrh2|Tnfrsf1al2|mDcTrailr2	tumor necrosis factor receptor superfamily, member 22	protein-coding	4.78	12.095
chr1_173673484_173673778	chr1	173673531	173673731	+	778.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	promoter-TSS (NM_001162938)	promoter-TSS (NM_001162938)	-49.0	NM_001162938	100033459.0	Mm.303377	NM_001162938	ENSMUSG00000066677	Ifi208	9830148g24rik|E430029J22Rik|Pydc3|Pyr-rv1	interferon activated gene 208	protein-coding	10.035	25.65
chr13_100319823_100320026	chr13	100319824	100320024	+	778.0	BALBC_PU1_notx_idr.tsv|C57Bl6_PU1_notx_idr.tsv	Intergenic	L1_Mus1|LINE|L1	-2236.0	NM_021545	53880.0	Mm.218759	NM_021545		Naip7	Birc1g|Naip-rs4B|Naip6	NLR family, apoptosis inhibitory protein 7	protein-coding	8.42	31.26
chr10_117088296_117088496	chr10	117088296	117088496	+	778.0	C57Bl6_PU1_notx_idr.tsv	intron (NM_177798, intron 4 of 9)	intron (NM_177798, intron 4 of 9)	-24582.0	NM_007636	12461.0	Mm.247788	NM_007636	ENSMUSG00000034024	Cct2	Cctb	chaperonin containing Tcp1, subunit 2 (beta)	protein-coding	9.005	19.085
